Subject	ActivitiesLabel	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyAccMag.mean..	tGravityAccMag.mean..	tBodyAccJerkMag.mean..	tBodyGyroMag.mean..	tBodyGyroJerkMag.mean..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.mean..	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.mean..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.mean..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.mean..	fBodyBodyGyroJerkMag.meanFreq..	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.std..	tGravityAccMag.std..	tBodyAccJerkMag.std..	tBodyGyroMag.std..	tBodyGyroJerkMag.std..	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyAccMag.std..	fBodyBodyAccJerkMag.std..	fBodyBodyGyroMag.std..	fBodyBodyGyroJerkMag.std..
12	3	0.281521097	-0.018084267	-0.109555932	0.949861981	-0.178702175	-0.056105062	0.062150025	-0.011928915	0.004852624	-0.112531564	-0.042733669	0.089543498	-0.026466897	-0.06091772	-0.065323998	0.018313943	0.018313943	-0.10709102	-0.213351511	-0.442831079	0.023504935	0.150510001	-0.402121222	-0.332249174	0.079332182	0.234833313	-0.007014723	0.006394069	-0.451614325	-0.212787743	-0.386695904	-0.098562311	-0.178856167	-0.420631474	-0.212767364	-0.054812339	0.11021211	0.041016525	0.148017269	0.078615024	0.076996837	0.041524421	-0.34493842	0.113540448	-0.458227491	0.065876989	0.042408492	0.110835344	-0.425017413	-0.959504017	-0.943298428	-0.935399348	0.006319144	0.062921667	-0.498655793	-0.362143062	-0.476287743	-0.337806681	-0.278608164	-0.517479109	-0.365232197	0.097260827	0.097260827	0.065578127	-0.320458626	-0.452449935	0.048334707	0.01674951	-0.487390127	-0.072311432	0.051512313	-0.544461426	-0.422363238	-0.518923135	-0.44851299	-0.105124972	0.042063125	-0.423553972	-0.486780424
12	4	0.275007225	-0.015789299	-0.106307229	0.926228975	0.083050901	0.08856407	0.077127766	0.01059905	-0.00204576	-0.042415918	-0.07519804	0.072846216	-0.094102349	-0.038747747	-0.051563409	-0.952176621	-0.952176621	-0.97473449	-0.941907241	-0.980392338	-0.979666144	-0.942768017	-0.954626629	0.032669972	0.002415163	-0.022615935	-0.977109887	-0.964236191	-0.975551564	0.13812994	-0.098733235	-0.056830654	-0.968528985	-0.963725249	-0.955718184	-0.062508699	-0.194160297	-0.0808451	-0.955944253	0.004878358	-0.971715269	0.255191493	-0.958511867	-0.111982191	-0.978484454	0.16126823	-0.982568782	-0.92858124	-0.939661889	-0.985203642	-0.963641979	-0.95620863	-0.976494201	-0.964047462	-0.979113466	-0.974425352	-0.960497128	-0.951552533	-0.977329927	-0.979347831	-0.977138954	-0.9475171	-0.9475171	-0.972745893	-0.946769242	-0.978260536	-0.983999477	-0.926033976	-0.935916958	-0.977980349	-0.96653892	-0.981408872	-0.976339901	-0.959040696	-0.954769878	-0.950647189	-0.972951443	-0.948460979	-0.979256387
12	5	0.277405835	-0.016900254	-0.105527	0.957317822	-0.218865356	-0.039538277	0.074463176	0.010048004	-0.007881314	-0.030003043	-0.070008375	0.074256819	-0.097638041	-0.040952083	-0.048286374	-0.941459935	-0.941459935	-0.968790683	-0.888101373	-0.969289974	-0.976469472	-0.932775678	-0.9471782	0.063623757	-0.049328173	0.079824457	-0.971971634	-0.95329178	-0.971122528	0.230672593	-0.174967085	0.01138206	-0.890292711	-0.948251857	-0.952601953	-0.24106435	-0.143868273	-0.130538981	-0.945217803	0.04689887	-0.96085901	0.176598693	-0.902356766	-0.261496566	-0.963059792	0.016281545	-0.981243992	-0.923140254	-0.9206848	-0.98531421	-0.970482615	-0.939534099	-0.972440195	-0.953203115	-0.975556977	-0.883655252	-0.941469208	-0.950364758	-0.955415642	-0.971195487	-0.97368939	-0.935232945	-0.935232945	-0.962678857	-0.852271618	-0.961923172	-0.983647207	-0.922852028	-0.914189184	-0.975581439	-0.956666344	-0.978792833	-0.884385204	-0.938529854	-0.954335764	-0.939741929	-0.964145595	-0.850033172	-0.962909739
12	6	0.260113433	-0.017520392	-0.108160126	-0.378592065	0.803378835	0.275043198	0.085429539	0.007744083	-0.004371484	-0.014654681	-0.083553735	0.145191848	-0.09904023	-0.041067531	-0.0678909	-0.948204676	-0.948204676	-0.969843834	-0.930840594	-0.971067769	-0.956248488	-0.951265971	-0.954724802	-0.235607185	0.191372701	0.171474001	-0.968742759	-0.963223332	-0.967149695	0.083907082	-0.017661749	0.023950446	-0.956653887	-0.95256172	-0.945673242	0.010569758	-0.019986654	0.041979936	-0.94386744	0.081808385	-0.962448419	0.157065117	-0.945497023	0.002206155	-0.963949607	0.022700424	-0.95531868	-0.949072009	-0.948333844	-0.936458309	-0.974396493	-0.959643956	-0.969276283	-0.962639527	-0.970629308	-0.966090742	-0.953873894	-0.950157442	-0.967198203	-0.965900371	-0.96995393	-0.936542687	-0.936542687	-0.962580915	-0.935725716	-0.962012018	-0.955207642	-0.950640041	-0.948380834	-0.972820011	-0.964703657	-0.972713845	-0.969254585	-0.955343676	-0.956424382	-0.942133255	-0.961653004	-0.940373828	-0.961911612
13	1	0.27588313	-0.018566065	-0.111431456	0.910855709	-0.283658581	-0.131299719	0.080959023	0.003083645	0.00597249	-0.017420763	-0.07984725	0.078420564	-0.096659859	-0.031984927	-0.063669323	-0.135643868	-0.135643868	-0.133205035	-0.218669558	-0.30350821	-0.335030121	0.095515067	-0.246851508	-0.231462709	0.019430416	0.152160967	-0.290460802	-0.043919514	-0.342263717	-0.190905933	-0.447119511	-0.204509715	-0.192856474	-0.256213555	-0.276607955	-0.022908917	0.07412736	0.126014216	-0.234600866	0.253532326	-0.152111501	0.118031209	-0.267472374	0.302576933	-0.338527134	0.229037956	-0.346980394	0.141866689	-0.220503537	-0.972544922	-0.960899846	-0.948637588	-0.220910068	0.056548877	-0.374633172	-0.376059914	-0.29002355	-0.363369948	-0.216812065	-0.3577609	-0.341765824	-0.292546377	-0.292546377	-0.131788529	-0.253240072	-0.32211838	-0.353299849	0.092196893	-0.269896395	-0.21971616	0.09467416	-0.406173352	-0.435714711	-0.318618506	-0.455333901	-0.438388953	-0.113591924	-0.379951835	-0.349285611
13	2	0.25820394	-0.027739225	-0.125767266	0.847634313	-0.357404502	-0.207507171	0.069244207	-0.001280098	-0.02541263	-0.138293762	0.003819669	0.116679563	-0.066481718	-0.045305195	-0.066165392	-0.101153502	-0.101153502	-0.456190454	-0.237182958	-0.631964902	-0.382460736	-0.063656477	-0.40478524	-0.48008006	-0.247165638	-0.285177289	-0.506212136	-0.368996179	-0.631496434	-0.323344233	-0.586022409	-0.504002904	-0.482113008	-0.492176105	-0.255338946	-0.211194499	-0.293383224	-0.240720823	-0.367522801	-0.150904724	-0.425100007	-0.027838009	-0.485477309	-0.104131148	-0.656088544	0.107301254	-0.296284597	0.104470774	-0.217210568	-0.946441502	-0.922054969	-0.910271096	-0.48732554	-0.323333932	-0.660921264	-0.541066687	-0.40357217	-0.211805112	-0.631037584	-0.678805916	-0.550880347	-0.326339622	-0.326339622	-0.451225931	-0.415658606	-0.669216383	-0.266081292	0.11465671	-0.184842228	-0.514337759	-0.319400411	-0.689235779	-0.562911003	-0.364283259	-0.272525012	-0.409065516	-0.491090809	-0.4707708	-0.7122615
13	3	0.294907553	-0.014372384	-0.101993942	0.94187562	-0.211555113	-0.095082034	0.101704538	-0.007518682	-0.025297767	-0.122672202	-0.023720572	0.11128424	-0.064719984	-0.066941408	-0.051202048	-0.02946343	-0.02946343	-0.127926052	-0.102114481	-0.323552439	-0.072660266	-0.036453525	-0.151178725	-0.38555449	-0.01421201	0.120050768	-0.114851556	-0.207812348	-0.27613804	-0.346608657	-0.456641239	-0.304013848	-0.319677125	-0.133828887	-0.212906663	-0.17469186	0.066526839	-0.034630804	0.052879188	0.08214114	-0.028215666	0.026643425	-0.206121707	0.257421061	-0.266399903	0.207435719	-0.068156363	-0.032125247	-0.158333146	-0.952643084	-0.928544371	-0.893962984	-0.074090805	-0.149027774	-0.31704661	-0.417014162	-0.198848161	-0.322774083	-0.463736674	-0.259163248	-0.367089486	-0.01560982	-0.01560982	-0.043395984	-0.236762631	-0.27649151	-0.068043622	-0.092444417	-0.233315177	-0.114744976	-0.141775116	-0.356579476	-0.452190387	-0.249660329	-0.427008254	-0.210912766	-0.070989384	-0.400560061	-0.343094861
13	4	0.2743285	-0.005877329	-0.097246511	0.925576512	0.101769752	0.075777386	0.075286588	-0.001123441	-0.023239725	-0.035512486	-0.09026874	0.082343203	-0.095919849	-0.041036688	-0.04661216	-0.957690564	-0.957690564	-0.989497839	-0.951142644	-0.992604304	-0.990135478	-0.959673916	-0.956183064	-0.009351473	0.025345948	0.154652094	-0.992678213	-0.983914102	-0.985261205	0.26421426	-0.001932843	0.092110603	-0.983218203	-0.982456054	-0.968384416	0.100550895	-0.106178686	0.013649217	-0.95690156	0.150538937	-0.988348535	0.360646363	-0.973258278	0.007675433	-0.991723742	0.191102234	-0.989546275	-0.938967742	-0.938641216	-0.981379113	-0.951353065	-0.930979557	-0.992827264	-0.984267558	-0.98761209	-0.985844263	-0.979668456	-0.966896414	-0.991371017	-0.99177335	-0.989861382	-0.937935739	-0.937935739	-0.988813098	-0.963940591	-0.991414935	-0.989410583	-0.933666503	-0.934189007	-0.99368217	-0.98590812	-0.9886121	-0.986714694	-0.978270709	-0.969451755	-0.938529931	-0.988332303	-0.964268098	-0.991219446
13	5	0.277758431	-0.016789199	-0.112124138	0.942695297	-0.239943146	-0.052485661	0.075863096	0.007620352	-0.000704979	-0.029549216	-0.075320524	0.085471247	-0.098119999	-0.041287258	-0.053926078	-0.971564243	-0.971564243	-0.986800028	-0.957825372	-0.983637635	-0.989425966	-0.959427618	-0.977567301	0.032806251	-0.030358425	0.087427326	-0.988198277	-0.977752775	-0.984608559	0.237964693	-0.047896	0.106886231	-0.957154108	-0.97291308	-0.974394378	-0.251063048	-0.170676015	-0.065252306	-0.972393559	0.093605984	-0.981977536	0.298745382	-0.957488799	-0.116504836	-0.977197404	0.175957474	-0.991020759	-0.949422439	-0.967538032	-0.992232402	-0.974681226	-0.976827157	-0.987636104	-0.977704172	-0.986926243	-0.955577396	-0.971721756	-0.973436596	-0.978465125	-0.980982661	-0.985177043	-0.968519674	-0.968519674	-0.981865617	-0.944980198	-0.97619766	-0.991817705	-0.947179813	-0.964048081	-0.988185113	-0.979412253	-0.987871531	-0.955818412	-0.971425151	-0.975533268	-0.970445379	-0.980621263	-0.946857485	-0.97646733
13	6	0.27671636	-0.020440454	-0.104331865	-0.156852206	0.656400944	0.598884989	0.076777483	0.018344189	-0.009883897	-0.0097361	-0.09662507	0.117819615	-0.101835574	-0.0417744	-0.064877042	-0.960517768	-0.960517768	-0.985467854	-0.944303112	-0.985446265	-0.97471692	-0.965843757	-0.966295583	-0.262990626	0.036342496	0.076472426	-0.985199684	-0.980375137	-0.980994602	0.169895805	0.0656537	0.058418307	-0.96946349	-0.968689729	-0.96912688	-0.10192654	-0.042663103	0.146509382	-0.959535494	0.081511122	-0.980754386	0.300750658	-0.957681621	0.050207734	-0.978150814	0.054446996	-0.968891989	-0.95094795	-0.950392995	-0.957875245	-0.975948136	-0.959892864	-0.98541995	-0.980152343	-0.983070657	-0.97214347	-0.96270462	-0.967350514	-0.981404743	-0.978854747	-0.989801549	-0.947944747	-0.947944747	-0.980066243	-0.944687481	-0.975113306	-0.966960088	-0.947462328	-0.945852136	-0.987078175	-0.981394262	-0.983670049	-0.973446792	-0.959944126	-0.969797215	-0.949431319	-0.97804435	-0.946133432	-0.972798632
14	1	0.271959599	-0.021778538	-0.106756369	0.802973962	-0.270314823	-0.422495268	0.072087791	0.024116024	0.019972304	-0.003476551	-0.082968285	0.051322272	-0.110656055	-0.043896953	-0.038882592	-0.144404672	-0.144404672	-0.377293155	-0.137208742	-0.519895047	-0.421498173	-0.174601845	-0.177366434	-0.358804611	-0.143666881	-0.17552883	-0.472360617	-0.376766601	-0.415899179	-0.255900962	-0.363463832	-0.323114422	-0.508595852	-0.21589495	-0.212925759	-0.159441619	-0.420295652	-0.3609703	-0.373516771	-0.036832791	-0.431591453	0.164708201	-0.31138645	-0.039834677	-0.591036936	0.200917234	-0.402639098	-0.053612669	0.051884104	-0.974816884	-0.954455936	-0.94751697	-0.45449702	-0.344339569	-0.472791089	-0.600388222	-0.01483926	-0.1260908	-0.571759912	-0.536737702	-0.497187688	-0.363805628	-0.363805628	-0.439746918	-0.201401931	-0.606103314	-0.395859986	-0.054270997	0.085489214	-0.48479771	-0.353526894	-0.528889535	-0.630082076	0.083295055	-0.180232949	-0.457490009	-0.453426009	-0.265504552	-0.655677662
14	2	0.262421066	-0.020438818	-0.112279689	0.688256122	-0.322680365	-0.49508872	0.080330302	-0.018313116	0.003441995	0.081384169	-0.12349957	-0.044138189	-0.128266668	-0.020774973	-0.013723762	0.140108204	0.140108204	-0.283663836	0.365779419	-0.39992195	-0.323508442	0.016393923	0.191693743	-0.38913356	-0.366543122	-0.367877189	-0.383497147	-0.34760664	-0.264008468	-0.263935057	-0.487347927	-0.521529495	-0.441048359	0.118687692	0.196703219	-0.389723705	-0.521877343	-0.501572598	-0.075985181	-0.168723818	-0.288744334	0.039928833	0.048858867	-0.287413084	-0.457250612	0.076347168	-0.309396718	0.307195533	0.609017879	-0.928523641	-0.907231431	-0.875450819	-0.368780419	-0.336427181	-0.327868814	-0.454283338	0.476518714	0.564875818	-0.646611034	-0.371479721	-0.359816627	-0.019768669	-0.019768669	-0.337086267	0.29997598	-0.485819294	-0.304980248	0.356072772	0.687124164	-0.41096787	-0.371572473	-0.391077873	-0.464742934	0.646233637	0.522454216	-0.143253889	-0.409847649	0.236659662	-0.564964076
14	3	0.293422116	-0.020014141	-0.092833017	0.81629643	-0.264254675	-0.392555882	0.042863163	0.029133942	0.01049526	-0.014707965	-0.094528841	0.035334454	-0.108620378	-0.074058981	-0.06159788	0.185537707	0.185537707	0.035360138	0.166340012	-0.275120883	0.021254155	0.37148247	0.280735952	-0.349609936	-0.007777496	-0.098433994	-0.033782046	0.164775056	-0.024878981	-0.271011532	-0.306938978	-0.295300086	-0.295315542	0.013208235	0.49241438	-0.250106322	-0.207057454	-0.113453381	0.471905155	0.000464165	0.186223478	-0.001709236	-0.078756841	0.080034792	-0.254747132	0.052933743	0.01783134	0.378870492	0.451576075	-0.919098794	-0.920725941	-0.879565317	0.012959755	0.192791766	-0.133634061	-0.354551638	0.056990222	0.356198597	-0.537002098	-0.28431802	0.091385755	0.428405923	0.428405923	0.194708839	-0.066514457	-0.274744004	0.014082609	0.2936339	0.427563832	-0.030239637	0.13873797	-0.244857128	-0.378882873	0.074139115	0.182794696	0.178684581	0.194263424	-0.223927431	-0.356849425
14	4	0.279990577	-0.008705655	-0.10040149	0.93903876	-0.036453396	-0.094597053	0.074187884	-0.00436186	-0.010574451	-0.044040333	-0.071347828	0.092852361	-0.092161458	-0.04345773	-0.052012161	-0.944197944	-0.944197944	-0.976521006	-0.942756369	-0.988317607	-0.976456609	-0.932644766	-0.944126079	-0.145044031	-0.090427527	-0.035795905	-0.981566649	-0.96895177	-0.97275197	0.00357106	-0.232143579	-0.149511317	-0.978577118	-0.96980673	-0.957020859	-0.107487048	-0.341282824	-0.083498997	-0.940589853	0.01536805	-0.972985343	0.1984141	-0.963320541	-0.171970731	-0.987324239	0.074067593	-0.976302248	-0.914935704	-0.922774836	-0.976280399	-0.950322664	-0.938415738	-0.980890655	-0.967828356	-0.976133384	-0.980829981	-0.962048192	-0.952904384	-0.99028424	-0.986911324	-0.982819139	-0.92549583	-0.92549583	-0.973343389	-0.947081158	-0.98696399	-0.976303057	-0.911591208	-0.917678155	-0.981920831	-0.968943674	-0.978180021	-0.981573087	-0.958227403	-0.956028808	-0.929193937	-0.972959409	-0.946517964	-0.987065178
14	5	0.280545614	-0.015207813	-0.103817702	0.875319569	-0.226692231	-0.338174889	0.073793375	0.005795662	-0.007207778	-0.022088653	-0.055810883	0.079047589	-0.100718459	-0.045009679	-0.050903618	-0.943456847	-0.943456847	-0.972965788	-0.943530017	-0.974873328	-0.972699563	-0.942178248	-0.942422027	-0.245905019	-0.138431167	0.002530226	-0.97818164	-0.967249905	-0.966718434	0.023759424	-0.212196767	-0.069082605	-0.957111767	-0.950836195	-0.950999878	-0.306015726	-0.278003653	-0.198897455	-0.94971506	-0.037470278	-0.970214126	0.214251896	-0.944405564	-0.191031011	-0.969175637	0.01254087	-0.973268905	-0.928525725	-0.922276312	-0.972005366	-0.965781048	-0.940757718	-0.978248526	-0.966362426	-0.970766734	-0.961091762	-0.946280621	-0.946589135	-0.969948875	-0.970692956	-0.974687866	-0.936735577	-0.936735577	-0.970437183	-0.931426204	-0.966834217	-0.973605554	-0.926055903	-0.917781859	-0.980396602	-0.967830182	-0.973594305	-0.962741033	-0.944306864	-0.950162705	-0.93979987	-0.969677516	-0.934815561	-0.966019259
14	6	0.23327544	-0.011342465	-0.086833332	-0.145483632	0.485396927	0.83656291	0.098140385	-0.008315071	-0.032360151	0.005052212	-0.153423808	0.149124058	-0.105446637	-0.03726774	-0.056617187	-0.90597825	-0.90597825	-0.972576393	-0.904665418	-0.975621183	-0.933936178	-0.930366906	-0.927882307	-0.442950365	-0.149752055	0.031344225	-0.972010709	-0.969342124	-0.968593196	-0.158599092	-0.231153334	-0.088792248	-0.949959041	-0.938087898	-0.949107163	-0.236882321	-0.277833949	0.023333253	-0.899463669	-0.131771173	-0.967988596	0.175722997	-0.930151731	-0.190837039	-0.966455343	0.121643801	-0.917501887	-0.909697041	-0.900331922	-0.862136937	-0.948774864	-0.901303856	-0.971473557	-0.968127617	-0.972431855	-0.957221015	-0.932499781	-0.952296965	-0.970274963	-0.968042894	-0.979711373	-0.856593119	-0.856593119	-0.966450909	-0.913433186	-0.964009922	-0.911972655	-0.905221049	-0.894055711	-0.973491388	-0.969113291	-0.97491443	-0.959740489	-0.929955407	-0.95779048	-0.859606047	-0.963607434	-0.917760105	-0.963666018
15	1	0.273899208	-0.017080974	-0.10762182	0.951524391	-0.233918283	0.075735673	0.089777072	0.008905886	0.000658706	-0.055488385	-0.061242788	0.084248492	-0.077669275	-0.055253657	-0.051097649	-0.186514651	-0.186514651	-0.320129323	-0.243711124	-0.543979501	-0.31744092	0.111321097	-0.554942138	-0.395518048	0.029175544	-0.005907687	-0.390821985	-0.066937806	-0.648905254	-0.292088319	-0.330560048	-0.186832027	-0.25339936	-0.535422096	-0.461464066	-0.149193146	-0.339593024	-0.048516913	-0.275156242	0.078225606	-0.289753952	0.016417063	-0.489166384	-0.045881487	-0.645075178	0.007060108	-0.327961801	0.138912924	-0.518932635	-0.978397288	-0.971056501	-0.958058765	-0.373217585	-0.031926547	-0.686268421	-0.32962462	-0.420865008	-0.486532655	-0.283767987	-0.702402936	-0.591668608	-0.323878324	-0.323878324	-0.310071425	-0.425798469	-0.637785955	-0.332520627	0.080564624	-0.537026415	-0.411500068	-0.060683914	-0.723051141	-0.357633379	-0.365361209	-0.543997594	-0.458344792	-0.342411928	-0.481750219	-0.654010147
15	2	0.270187596	-0.028752386	-0.116952465	0.918544812	-0.314961013	0.081180341	0.072972433	-0.004173618	-0.005258799	0.090334003	-0.154721289	0.091168148	-0.144485987	-0.036541916	-0.07672425	-0.000971395	-0.000971395	-0.316050382	-0.201217274	-0.663637118	-0.074632843	-0.101935433	-0.539591083	-0.50501356	-0.149770908	-0.250961614	-0.237053073	-0.338102217	-0.714554173	-0.439499583	-0.468496864	-0.313514802	-0.361096857	-0.517025246	-0.485701746	-0.284366648	-0.465209736	-0.219122886	-0.165242148	-0.038301781	-0.26195668	0.100960098	-0.453693566	-0.291977707	-0.731422358	0.144010749	-0.026097184	-0.00406536	-0.379717488	-0.952562396	-0.927648821	-0.921618479	-0.186944665	-0.311861357	-0.748809454	-0.415251318	-0.330233235	-0.477365945	-0.52553395	-0.763053512	-0.657907649	-0.136552217	-0.136552217	-0.313363553	-0.288429009	-0.748954849	-0.008382438	-0.019132833	-0.349600353	-0.207231605	-0.33039143	-0.783004506	-0.437225328	-0.243612269	-0.523744301	-0.255659341	-0.391313399	-0.30858587	-0.793104483
15	3	0.280198851	-0.005630478	-0.110526066	0.9323022	-0.167462317	0.078882241	0.071145716	0.0151159	-0.01002129	-0.136618653	-0.034675573	0.07117582	-0.048253208	-0.04954155	-0.033921306	0.320449387	0.320449387	-0.037266607	-0.121686321	-0.509466648	0.235309826	0.1675181	-0.259812205	-0.445576739	0.023364253	0.180748944	0.061968749	-0.026976942	-0.345376541	-0.377130943	-0.386323444	-0.117402353	-0.227359565	-0.402332302	-0.183194802	-0.246346934	-0.134716107	-0.064511709	0.331150229	-0.058178855	0.158413335	-0.079965614	-0.373898631	-0.110970741	-0.565396131	0.056415579	0.406471051	0.186532377	-0.281982182	-0.942806478	-0.925685894	-0.93400831	0.134593836	0.015805921	-0.404005582	-0.318692526	-0.37320816	-0.250648086	-0.455980756	-0.574964116	-0.394542241	0.353204008	0.353204008	0.159631711	-0.284249712	-0.563640131	0.466325681	0.119993604	-0.357407559	0.108062741	-0.007228602	-0.461599142	-0.35163	-0.360972849	-0.3436733	0.153124178	0.150507751	-0.349387206	-0.593472444
15	4	0.27290338	-0.011718847	-0.113661253	0.890364262	0.210849305	0.00281566	0.078479279	-0.008984376	-0.002372075	-0.037711113	-0.080342876	0.095197808	-0.095364907	-0.039606877	-0.052414834	-0.958669836	-0.958669836	-0.986107839	-0.957331628	-0.992188894	-0.986619609	-0.938926431	-0.963227005	-4.23E-05	0.09668572	0.151053127	-0.988106102	-0.978159013	-0.984908418	0.240022781	-6.70E-06	0.039756002	-0.98615258	-0.979201725	-0.966731518	0.105475683	-0.154626052	-0.008672597	-0.949752001	0.157506319	-0.984689437	0.242818344	-0.97376218	-0.054403676	-0.990180959	0.208016818	-0.987084356	-0.922407163	-0.949338025	-0.982620884	-0.943561412	-0.952973659	-0.988162334	-0.978126999	-0.987011025	-0.988204115	-0.975321519	-0.963765803	-0.992889043	-0.990313308	-0.987937203	-0.937977906	-0.937977906	-0.984639018	-0.963475075	-0.989720049	-0.987384779	-0.9191627	-0.945704713	-0.98931436	-0.979713046	-0.987694114	-0.988881931	-0.973456092	-0.966228648	-0.941195938	-0.983276252	-0.963378228	-0.989503942
15	5	0.278915804	-0.018351636	-0.105910833	0.9655289	-0.164713175	0.064597599	0.07522807	0.006172555	-0.006587371	-0.026243356	-0.065963752	0.076194674	-0.101358786	-0.043850749	-0.052278397	-0.961207616	-0.961207616	-0.981495126	-0.946961381	-0.984407078	-0.986724999	-0.943348789	-0.965473515	0.062717756	-0.034499003	0.099396349	-0.985353493	-0.967884709	-0.982632303	0.267947793	-0.1736151	0.065047508	-0.950380286	-0.975133869	-0.968264855	-0.188670855	-0.130161073	-0.051238444	-0.960337344	0.032896107	-0.979078786	0.293685314	-0.9567339	-0.19991355	-0.983188092	0.057023866	-0.988949247	-0.931900148	-0.951670258	-0.988432085	-0.965687978	-0.958810153	-0.985459068	-0.9677204	-0.985301941	-0.947790802	-0.971332584	-0.968167046	-0.971514312	-0.988107414	-0.981293118	-0.948600433	-0.948600433	-0.979994801	-0.931286779	-0.981432828	-0.990060963	-0.930286443	-0.947905911	-0.986934134	-0.969934104	-0.986654459	-0.948275234	-0.969442882	-0.971282184	-0.950204046	-0.980184087	-0.928838304	-0.980329709
15	6	0.289475653	-0.016629654	-0.11853024	-0.171993055	0.899242553	-0.036919291	0.076751544	0.012398427	-0.00443928	-0.016830089	-0.061970087	0.1134519	-0.102266714	-0.041587897	-0.062433456	-0.955340662	-0.955340662	-0.979890228	-0.944605127	-0.983235025	-0.974016177	-0.962461124	-0.951565946	-0.148912122	0.240597439	0.06274748	-0.981329999	-0.970833222	-0.974775684	0.114787482	0.014105683	0.001033973	-0.955413596	-0.964310894	-0.9581901	-0.154987483	-0.146020122	0.000812186	-0.956001034	0.127358411	-0.973681223	0.273485129	-0.946812642	-0.196344268	-0.975727854	0.088667133	-0.972255552	-0.962759422	-0.929586835	-0.961509743	-0.986036192	-0.950710357	-0.981739387	-0.970921588	-0.978402957	-0.957167681	-0.961142912	-0.956537052	-0.973923951	-0.980482834	-0.980112733	-0.943314108	-0.943314108	-0.973644463	-0.924043008	-0.973650042	-0.971718825	-0.96459043	-0.923923992	-0.983949291	-0.97321532	-0.980745097	-0.958224495	-0.959991907	-0.960015831	-0.94550856	-0.972530078	-0.923682245	-0.972645711
